1.35e-06,2.73e-05,1.155e-05
3.6e-06,2.715e-05,1.35e-05
1.65e-06,2.76e-05,1.335e-05
1.35e-06,2.805e-05,1.5e-05
6e-07,2.685e-05,1.365e-05
1.5e-07,2.745e-05,1.515e-05
4.5e-07,2.535e-05,1.62e-05
-4.5e-07,2.67e-05,1.665e-05
-7.5e-07,2.535e-05,1.8e-05
1.5e-07,2.565e-05,1.725e-05
-7.5e-07,2.67e-05,1.725e-05
-3e-07,2.55e-05,1.785e-05
6e-06,3.54e-05,3.045e-05
3.9e-06,3.405e-05,2.88e-05
6.75e-06,3.54e-05,2.94e-05
3e-06,3.345e-05,3.03e-05
4.95e-06,3.435e-05,2.91e-05
4.05e-06,3.39e-05,2.715e-05
2.4e-06,3.33e-05,2.88e-05
1.95e-06,3.27e-05,2.76e-05
3e-06,3.24e-05,2.685e-05
2.25e-06,3.135e-05,2.76e-05
4.5e-07,3.21e-05,2.685e-05
1.2e-06,3e-05,2.52e-05
7.5e-07,3e-05,2.52e-05
1.35e-06,3.195e-05,2.565e-05
2.55e-06,3.165e-05,2.475e-05
6e-07,2.91e-05,2.505e-05
4.5e-07,2.85e-05,2.415e-05
0,2.76e-05,2.4e-05
7.5e-07,2.85e-05,2.28e-05
4.5e-07,2.775e-05,2.175e-05
-3e-07,2.835e-05,2.265e-05
-1.5e-07,2.745e-05,2.235e-05
1.35e-06,2.625e-05,2.22e-05
6e-07,2.835e-05,2.115e-05
4.5e-07,2.775e-05,2.145e-05
1.05e-06,2.805e-05,2.115e-05
2.85e-06,2.805e-05,2.055e-05
3.3e-06,2.715e-05,2.04e-05
2.1e-06,2.805e-05,1.875e-05
2.1e-06,2.805e-05,1.845e-05
3e-06,2.775e-05,1.86e-05
3.45e-06,2.805e-05,1.95e-05
4.2e-06,2.865e-05,1.875e-05
5.85e-06,2.85e-05,1.8e-05
4.5e-06,2.835e-05,1.845e-05
5.85e-06,2.85e-05,1.755e-05
6e-06,2.91e-05,1.785e-05
7.05e-06,2.97e-05,1.68e-05
6.15e-06,2.88e-05,1.8e-05
8.55e-06,2.91e-05,1.785e-05
8.7e-06,2.925e-05,1.665e-05
1.02e-05,3.075e-05,1.605e-05
9.9e-06,3.015e-05,1.68e-05
1.11e-05,2.925e-05,1.59e-05
1.275e-05,3.075e-05,1.575e-05
1.14e-05,3.075e-05,1.575e-05
1.395e-05,2.925e-05,1.485e-05
1.29e-05,3.06e-05,1.455e-05
1.47e-05,3.21e-05,1.35e-05
1.575e-05,3.06e-05,1.38e-05
1.62e-05,3.165e-05,1.59e-05
1.68e-05,3.135e-05,1.485e-05
1.62e-05,3.03e-05,1.62e-05
1.875e-05,3.075e-05,1.44e-05
1.68e-05,3.03e-05,1.485e-05
1.935e-05,3.135e-05,1.56e-05
1.875e-05,3.12e-05,1.605e-05
1.905e-05,2.955e-05,1.59e-05
1.95e-05,3.15e-05,1.605e-05
2.04e-05,3e-05,1.59e-05
2.025e-05,3.12e-05,1.575e-05
2.1e-05,3.045e-05,1.545e-05
2.115e-05,2.955e-05,1.56e-05
2.13e-05,3.12e-05,1.635e-05
2.19e-05,3e-05,1.62e-05
2.34e-05,2.865e-05,1.68e-05
2.295e-05,2.88e-05,1.59e-05
2.235e-05,2.865e-05,1.545e-05
2.415e-05,2.865e-05,1.545e-05
2.325e-05,2.85e-05,1.515e-05
2.385e-05,3.075e-05,1.575e-05
2.43e-05,3e-05,1.515e-05
2.61e-05,3e-05,1.515e-05
2.625e-05,2.97e-05,1.47e-05
2.64e-05,2.85e-05,1.515e-05
2.595e-05,2.97e-05,1.545e-05
2.895e-05,2.775e-05,1.59e-05
2.775e-05,2.865e-05,1.545e-05
2.73e-05,2.805e-05,1.605e-05
2.865e-05,3e-05,1.56e-05
2.91e-05,2.805e-05,1.47e-05
2.895e-05,3e-05,1.665e-05
2.91e-05,2.865e-05,1.71e-05
3.045e-05,2.82e-05,1.56e-05
3e-05,2.85e-05,1.515e-05
3.24e-05,3.015e-05,1.605e-05
3.33e-05,2.925e-05,1.665e-05
3.345e-05,2.97e-05,1.605e-05
3.285e-05,2.88e-05,1.695e-05
3.165e-05,2.97e-05,1.71e-05
3.195e-05,3.015e-05,1.845e-05
3.375e-05,2.865e-05,1.815e-05
3.48e-05,2.865e-05,1.74e-05
3.39e-05,3e-05,1.665e-05
3.48e-05,2.865e-05,1.74e-05
3.48e-05,2.94e-05,1.875e-05
3.54e-05,2.82e-05,1.755e-05
3.675e-05,2.775e-05,1.86e-05
3.645e-05,2.715e-05,1.935e-05
3.615e-05,2.88e-05,1.86e-05
3.615e-05,2.88e-05,1.86e-05
3.765e-05,2.91e-05,1.875e-05
3.735e-05,2.94e-05,1.875e-05
3.66e-05,2.805e-05,1.95e-05
3.66e-05,2.73e-05,2.055e-05
3.765e-05,2.865e-05,1.875e-05
3.855e-05,2.67e-05,2.04e-05
3.84e-05,2.76e-05,1.98e-05
3.75e-05,2.82e-05,1.905e-05
3.855e-05,2.775e-05,1.905e-05
3.78e-05,2.64e-05,1.965e-05
3.825e-05,2.715e-05,1.935e-05
3.84e-05,2.655e-05,1.875e-05
3.93e-05,2.67e-05,1.86e-05
3.735e-05,2.73e-05,1.845e-05
3.96e-05,2.595e-05,1.83e-05
3.99e-05,2.58e-05,1.875e-05
3.825e-05,2.85e-05,1.725e-05
3.735e-05,2.655e-05,1.575e-05
3.855e-05,2.715e-05,1.62e-05
3.84e-05,2.805e-05,1.545e-05
3.87e-05,2.865e-05,1.395e-05
3.645e-05,2.715e-05,1.41e-05
3.555e-05,2.865e-05,1.26e-05
3.705e-05,2.91e-05,1.26e-05
3.645e-05,2.715e-05,1.035e-05
3.345e-05,2.805e-05,8.85e-06
3.345e-05,2.835e-05,1.02e-05
3.09e-05,2.865e-05,8.55e-06
3.09e-05,2.91e-05,7.8e-06
2.97e-05,3e-05,8.7e-06
3e-05,3e-05,6.9e-06
2.85e-05,3.075e-05,5.4e-06
2.61e-05,3.03e-05,6e-06
2.775e-05,3.075e-05,5.1e-06
2.625e-05,3.015e-05,5.1e-06
2.475e-05,3.105e-05,5.25e-06
2.385e-05,3.075e-05,5.7e-06
2.415e-05,3.3e-05,5.1e-06
2.325e-05,3.135e-05,5.25e-06
2.34e-05,3.3e-05,5.7e-06
2.115e-05,3.21e-05,6.3e-06
2.16e-05,3.255e-05,6.15e-06
2.19e-05,3.345e-05,6.3e-06
2.04e-05,3.24e-05,6e-06
2.07e-05,3.345e-05,6e-06
1.95e-05,3.3e-05,6.15e-06
2.1e-05,3.255e-05,5.1e-06
2.01e-05,3.39e-05,6.6e-06
1.995e-05,3.33e-05,5.4e-06
2.1e-05,3.405e-05,8.55e-06
2.025e-05,3.36e-05,7.8e-06
1.965e-05,3.525e-05,7.35e-06
1.92e-05,3.465e-05,6.75e-06
2.1e-05,3.54e-05,8.1e-06
1.995e-05,3.465e-05,8.55e-06
1.92e-05,3.69e-05,8.85e-06
2.01e-05,3.345e-05,9e-06
1.845e-05,3.54e-05,1.05e-05
1.995e-05,3.645e-05,9.9e-06
1.86e-05,3.705e-05,9.75e-06
1.92e-05,3.585e-05,7.8e-06
1.86e-05,3.555e-05,8.4e-06
